staff_id,fist_name,middle_name,last_name_1,last_name_2,phone_number,email,salary,tipe_worked
959,Santiago,Carlos,Ramírez,,313861357,santiago.ramírez35@hotmail.com,900000,empleado
960,Santiago,Camila,Martínez,López,312719309,santiago.martínez29@gmail.com,900000,administrador
961,Paula,,Gómez,,306096212,paula.gómez1@hotmail.com,1200000,administrador
962,Laura,Juan,López,,309167825,laura.lópez71@outlook.com,900000,empleado
963,Daniela,,García,Gómez,327507598,daniela.garcía58@outlook.com,900000,empleado
964,Juliana,,Hernández,Gómez,315734893,juliana.hernández91@gmail.com,1000000,administrador
965,Juliana,Felipe,Pérez,Gómez,319608039,juliana.pérez8@gmail.com,1800000,empleado
966,Valentina,,Gómez,Rodríguez,312177523,valentina.gómez25@outlook.com,900000,empleado
967,Andrea,,Hernández,,319059911,andrea.hernández29@outlook.com,800000,empleado
968,Juan,,Sánchez,López,324515897,juan.sánchez85@outlook.com,900000,empleado
969,Andrea,,Hernández,,311932618,andrea.hernández74@outlook.com,900000,administrador
970,Camila,Valentina,Rodríguez,Torres,328698727,camila.rodríguez35@outlook.com,2000000,administrador
971,Paula,Camila,Gómez,Martínez,306570508,paula.gómez93@outlook.com,1500000,administrador
972,Valentina,Laura,Rodríguez,Hernández,308885064,valentina.rodríguez2@hotmail.com,2000000,empleado
973,Santiago,,Rodríguez,,322099885,santiago.rodríguez58@hotmail.com,2000000,administrador
974,Laura,Javier,García,,316958390,laura.garcía69@gmail.com,1800000,empleado
975,Felipe,,Rodríguez,,314451409,felipe.rodríguez54@hotmail.com,2500000,empleado
976,Luis,Natalia,Ramírez,Hernández,313838753,luis.ramírez79@gmail.com,2500000,empleado
977,Paula,,Hernández,,322509587,paula.hernández59@hotmail.com,2500000,administrador
978,Natalia,,Gómez,,309318989,natalia.gómez72@hotmail.com,1500000,empleado
979,Laura,Natalia,Ramírez,Hernández,325180688,laura.ramírez80@gmail.com,1500000,empleado
980,Juliana,Camila,Hernández,Sánchez,325464211,juliana.hernández64@gmail.com,1800000,administrador
981,Felipe,Carlos,Sánchez,Torres,329948072,felipe.sánchez83@hotmail.com,1200000,administrador
982,Paula,Juan,Martínez,López,318696274,paula.martínez55@outlook.com,900000,empleado
983,Andrés,,Rodríguez,,314915460,andrés.rodríguez11@gmail.com,1200000,administrador
984,María,,Hernández,,304281417,maría.hernández88@outlook.com,900000,empleado
985,Natalia,Carlos,Ramírez,Pérez,316388695,natalia.ramírez90@outlook.com,1200000,administrador
986,Camila,Santiago,Torres,,327208161,camila.torres66@outlook.com,800000,empleado
987,Camila,,García,López,312594643,camila.garcía3@gmail.com,2000000,administrador
988,Luis,Andrea,Hernández,,321457894,luis.hernández61@hotmail.com,1500000,empleado
989,Andrés,,Hernández,,314941469,andrés.hernández25@outlook.com,1000000,administrador
990,Santiago,Natalia,Pérez,,316689221,santiago.pérez1@outlook.com,2000000,empleado
991,Javier,,Rodríguez,,319683897,javier.rodríguez88@hotmail.com,1500000,administrador
992,Luis,Daniela,López,Torres,307005902,luis.lópez62@hotmail.com,1000000,administrador
993,Sara,Daniela,Sánchez,Ramírez,325915648,sara.sánchez67@outlook.com,800000,empleado
994,Paula,María,Ramírez,,301444422,paula.ramírez10@outlook.com,1500000,empleado
995,Camila,,Sánchez,,312362192,camila.sánchez28@hotmail.com,800000,administrador
996,Laura,María,García,,301320177,laura.garcía22@hotmail.com,2500000,empleado
997,Javier,,García,Martínez,306782678,javier.garcía52@hotmail.com,1000000,empleado
998,Juan,,Pérez,,308863613,juan.pérez27@hotmail.com,800000,administrador
999,Valentina,,Hernández,Rodríguez,303683671,valentina.hernández92@outlook.com,3000000,administrador
1000,Juliana,,Gómez,,327169072,juliana.gómez20@outlook.com,900000,administrador
